stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
7767,1687,BRIAN COBURN / GERRY LALONDE,,,45.446756,-75.493879,,,0,,,0,,
9091,1688,ST JOSEPH / TAYLOR CREEK,,,45.488138,-75.485118,,,0,,,0,,
3384,1689,GREENBANK / BANNER,,,45.33203,-75.782728,,,0,,,0,,
3360,1690,GREENBANK / BANNER,,,45.331433,-75.782608,,,0,,,0,,
3358,1691,GREENBANK / MEADOWBANK,,,45.337378,-75.785955,,,0,,,0,,
4437,1692,COBOURG / BEAUSOLEIL,,,45.433118,-75.678785,,,0,,,0,,
1543,1693,CHARLEMAGNE / PRINCESS LOUISE,,,45.478562,-75.486223,,,0,,,0,,
8630,1694,IBER / HARRY DOUGLAS,,,45.275325,-75.902422,,,0,,,0,,
3388,1695,GREENBANK / BASELINE,,,45.341685,-75.788163,,,0,,,0,,
9675,1696,IBER / HARRY DOUGLAS,,,45.275524,-75.902535,,,0,,,0,,
9841,1697,BARRETTE / ST CHARLES,,,45.440352,-75.673384,,,0,,,0,,
1034,1698,BASELINE / SANDCASTLE,,,45.335693,-75.799895,,,0,,,0,,
2274,1699,MORRISON / SAXTON,,,45.345293,-75.795722,,,0,,,0,,
5095,1700,PALOMINO / DARTMOOR,,,45.297593,-75.86801,,,0,,,0,,
7770,1701,BRIAN COBURN / TENTH LINE,,,45.450515,-75.48267,,,0,,,0,,
2905,1702,EAGLESON / KATIMAVIK,,,45.313855,-75.882315,,,0,,,0,,
7773,1703,BRIAN COBURN / CHAPERAL,,,45.446438,-75.495792,,,0,,,0,,
114,1704,HUNT CLUB / PAUL ANKA,,,45.342988,-75.671458,,,0,,,0,,
64,1705,HUNT CLUB / UPLANDS,,,45.344578,-75.66677,,,0,,,0,,
4697,1706,UPLANDS / BOWESVILLE,,,45.342147,-75.690253,,,0,,,0,,
9497,1707,UPLANDS / BOWESVILLE,,,45.342041,-75.690079,,,0,,,0,,
8577,1708,BRIAN COBURN / CHAPERAL,,,45.446415,-75.495577,,,0,,,0,,
3051,1709,CEDARVIEW / FALLOWFIELD,,,45.278163,-75.779453,,,0,,,0,,
1689,1710,VISENEAU / MARKWELL,,,45.452757,-75.515548,,,0,,,0,,
3025,1711,STRANDHERD / GREENBANK,,,45.270367,-75.747172,,,0,,,0,,
5746,1712,4509 INNES - MÉTRO,,,45.46188,-75.484832,,,0,,,0,,
3069,1713,GREENBANK / FALLOWFIELD,,,45.287557,-75.756828,,,0,,,0,,
8754,1714,695 INDUSTRIAL,,,45.410295,-75.638707,,,0,,,0,,
8764,1715,700 INDUSTRIAL,,,45.410462,-75.639923,,,0,,,0,,
3500,1716,COLONNADE / MERIVALE,,,45.340367,-75.726573,,,0,,,0,,
3453,1717,GREENBANK / GIBBARD,,,45.323295,-75.777762,,,0,,,0,,
2808,1718,IRWIN GATE / PICKFORD,,,45.303698,-75.881592,,,0,,,0,,
2739,1719,IRWIN / PICKFORD,,,45.303507,-75.881465,,,0,,,0,,
5761,1720,PICKFORD / BACHMAN,,,45.304612,-75.880512,,,0,,,0,,
4794,1721,PICKFORD / BELLEVIEW,,,45.304715,-75.880353,,,0,,,0,,
2736,1722,PICKFORD / SHEARER,,,45.308188,-75.888658,,,0,,,0,,
2811,1723,PICKFORD / KAKULU,,,45.308148,-75.888507,,,0,,,0,,
2812,1724,KAKULU / BERNIER,,,45.306503,-75.89229,,,0,,,0,,
2735,1725,KAKULU / BERNIER,,,45.306512,-75.89202,,,0,,,0,,
3077,1728,CEDARVIEW / AD. 2760,,,45.276947,-75.778913,,,0,,,0,,
4949,1729,4510 INNES - MÉTRO,,,45.461793,-75.484498,,,0,,,0,,
59,1730,HUNT CLUB / LINDBERG,,,45.33679,-75.687377,,,0,,,0,,
1569,1731,CHARLEMAGNE / BOTTRIELL,,,45.47733,-75.4898,,,0,,,0,,
8036,1732,LEITRIM / HIGH,,,45.310262,-75.647353,,,0,,,0,,
4593,1733,KAKULU / EAGLESON,,,45.310032,-75.881528,,,0,,,0,,
376,1735,INNES / BLACKBURN HAMLET,,,45.440137,-75.543357,,,0,,,0,,
1644,1736,YOUVILLE / ST JOSEPH,,,45.461817,-75.549412,,,0,,,0,,
1708,1737,YOUVILLE / ST JOSEPH,,,45.461857,-75.549268,,,0,,,0,,
1699,1738,MEADOWGLEN / ORLÉANS,,,45.44686,-75.53486,,,0,,,0,,
8035,1739,LEITRIM / BOWESVILLE,,,45.310302,-75.647243,,,0,,,0,,
8034,1740,LIMEBANK / LEITRIM,,,45.297665,-75.67672,,,0,,,0,,
8769,1742,CYRVILLE / CUMMINGS (C),,,45.423685,-75.631007,,,0,,,0,,
8037,1743,LIMEBANK / LEITRIM,,,45.296648,-75.676568,,,0,,,0,,
3233,1744,MERKLEY / AD. 610,,,45.473793,-75.486548,,,0,,,0,,
3199,1745,MERKLEY / MATHIEU,,,45.474428,-75.481963,,,0,,,0,,
3191,1746,PRINCESS LOUISE / THURLOW,,,45.478927,-75.494592,,,0,,,0,,
3131,1747,PRINCESS LOUISE / DELIA,,,45.478602,-75.493773,,,0,,,0,,
8767,1748,CUMMINGS / CYRVILLE (D),,,45.423853,-75.630203,,,0,,,0,,
5097,1749,4055 CARLING,,,45.338062,-75.90766,,,0,,,0,,
3032,1750,MALVERN / VENTNOR,,,45.28301,-75.755112,,,0,,,0,,
1688,1751,INNES / FRANK BENDER,,,45.452742,-75.512138,,,0,,,0,,
1622,1752,ORLÉANS / ST JOSEPH,,,45.468985,-75.53049,,,0,,,0,,
1718,1753,ORLÉANS / LUMBERMAN,,,45.471132,-75.532635,,,0,,,0,,
398,1754,ORLÉANS / BOYER,,,45.455467,-75.525697,,,0,,,0,,
277,1755,ORLÉANS / NOTRE DAME,,,45.467325,-75.529432,,,0,,,0,,
1691,1756,VISENEAU / BARRINGTON,,,45.455363,-75.519418,,,0,,,0,,
1659,1757,VISENEAU / SIMARD,,,45.453773,-75.522725,,,0,,,0,,
3505,1758,COLONNADE / AD. 8,,,45.341375,-75.723585,,,0,,,0,,
8558,1759,JEANNE D'ARC / AD. 5875,,,45.46169,-75.535408,,,0,,,0,,
1591,1760,JEANNE D'ARC / BEAUSÉJOUR,,,45.460585,-75.52038,,,0,,,0,,
1588,1761,JEANNE D'ARC / DES ÉPINETTES,,,45.459408,-75.510375,,,0,,,0,,
8560,1762,JEANNE D'ARC / BEAUSÉJOUR,,,45.460068,-75.52011,,,0,,,0,,
1669,1763,SUNVIEW / BURNING TREE,,,45.464773,-75.514945,,,0,,,0,,
1679,1764,SUNVIEW / LARKHAVEN,,,45.467062,-75.517638,,,0,,,0,,
269,1765,PLACE D'ORLÉANS / ROCQUE,,,45.476655,-75.519705,,,0,,,0,,
271,1766,ST JOSEPH / ST PIERRE,,,45.473277,-75.52085,,,0,,,0,,
405,1767,ST JOSEPH / DUSSERE,,,45.469923,-75.527318,,,0,,,0,,
408,1768,ST JOSEPH / EDGAR BRAULT,,,45.473857,-75.519553,,,0,,,0,,
8768,1769,CUMMINGS / OGILVIE,,,45.425657,-75.631332,,,0,,,0,,
1372,1770,ST JOSEPH / ORLÉANS,,,45.4685,-75.530735,,,0,,,0,,
8088,1771,STONEHAVEN / BRIDGESTONE,,,45.290973,-75.859022,,,0,,,0,,
4846,1774,HARVEST VALLEY / LAKERIDGE,,,45.446042,-75.474898,,,0,,,0,,
5759,1775,BRIDLEWOOD / WILLOWGLEN,,,45.292357,-75.865332,,,0,,,0,,
5150,1776,HARNESS / EQUESTRIAN,,,45.288065,-75.864117,,,0,,,0,,
3139,1777,MONTCREST / CHEVERNY,,,45.485412,-75.480462,,,0,,,0,,
1492,1778,CITY PARK / AD. 2280,,,45.43106,-75.612117,,,0,,,0,,
5144,1779,4048 CARLING,,,45.337903,-75.907867,,,0,,,0,,
3184,1780,MONTCREST / LALANDE,,,45.485348,-75.481487,,,0,,,0,,
8089,1781,STONEHAVEN / FURLONG,,,45.290362,-75.851472,,,0,,,0,,
1667,1782,SUNVIEW / DES PERDRIX,,,45.460903,-75.512115,,,0,,,0,,
1266,1783,BLAIR / SWANS,,,45.45379,-75.619022,,,0,,,0,,
5119,1784,BAYSHORE / WOODRIDGE,,,45.349538,-75.805522,,,0,,,0,,
9605,1785,HOLLAND / WELLINGTON,,,45.399651,-75.731781,,,0,,,0,,
8773,1786,HARVEST VALLEY / LAKERIDGE,,,45.446018,-75.4747,,,0,,,0,,
7979,1788,COBBLE HILL / MARAVISTA,,,45.269373,-75.778603,,,0,,,0,,
1262,1789,BLAIR / MONTRÉAL,,,45.446915,-75.615287,,,0,,,0,,
7976,1790,COBBLE HILL / COPPERFIELD,,,45.267982,-75.777802,,,0,,,0,,
7978,1791,COBBLE HILL / FOSTERBROOK,,,45.268205,-75.77788,,,0,,,0,,
7977,1792,COBBLE HILL / KENNEVALE,,,45.265558,-75.77602,,,0,,,0,,
9466,1793,CHAMPLAIN / R.R 174,,,45.481842,-75.518951,,,0,,,0,,
3194,1794,ST JOSEPH / AD. 3245,,,45.482687,-75.504208,,,0,,,0,,
8892,1795,CARDELREC-GOULBOURN COMPLEX,,,45.26327,-75.906268,,,0,,,0,,
2923,1796,STONEHAVEN / WIILOWGLEN,,,45.289178,-75.865093,,,0,,,0,,
8028,1797,CARDELREC-GOULBOURN COMPLEX,,,45.26373,-75.906722,,,0,,,0,,
1917,1798,BANK / LEITRIM,,,45.330393,-75.599607,,,0,,,0,,
1834,1799,BRIDLE PATH / EQUUS,,,45.349355,-75.649993,,,0,,,0,,
2755,1800,EAGLESON / MICHAEL COWPLAND,,,45.287382,-75.867757,,,0,,,0,,
7749,1801,TERMINAL / SANDFORD FLEMING,,,45.414292,-75.656652,,,0,,,0,,
7747,1802,TERMINAL / SANDFORD FLEMING,,,45.414213,-75.656318,,,0,,,0,,
9532,1803,CASTLEFRANK / ABBEYHILL,,,45.293423,-75.882042,,,0,,,0,,
8740,1804,LAKERIDGE / VISTAPARK,,,45.448958,-75.475573,,,0,,,0,,
5745,1805,INNES / DORIMA,,,45.462692,-75.482353,,,0,,,0,,
732,1806,RING ROAD / TOH GENERAL CAMPUS,,,45.399837,-75.648578,,,0,,,0,,
7802,1807,GLADSTONE / ROSEMOUNT,,,45.400345,-75.725182,,,0,,,0,,
1661,1809,VISENEAU / D'AMOUR,,,45.453885,-75.516192,,,0,,,0,,
7890,1810,4995 PIPERVILLE,,,45.347972,-75.510455,,,0,,,0,,
7897,1811,4992 PIPERVILLE,,,45.347995,-75.510383,,,0,,,0,,
2851,1813,CAMPEAU / TERON,,,45.322342,-75.891845,,,0,,,0,,
2870,1814,CAMPEAU / TERON,,,45.322453,-75.89167,,,0,,,0,,
5804,1815,KNUDSON / CAMPEAU,,,45.317693,-75.901095,,,0,,,0,,
2981,1817,BEAVERBROOK / WESLOCK,,,45.326642,-75.91122,,,0,,,0,,
2933,1818,BEAVERBROOK / WESLOCK,,,45.326578,-75.911125,,,0,,,0,,
4574,1819,FLAMBOROUGH / TERRY FOX,,,45.345867,-75.93178,,,0,,,0,,
2714,1820,MARCH ROAD / AD. 570,,,45.345922,-75.920677,,,0,,,0,,
4561,1821,SHIRLEY'S BROOK / INVERARY,,,45.351842,-75.926185,,,0,,,0,,
682,1822,HERZBERG / BAYFIELD,,,45.33768,-75.896453,,,0,,,0,,
7954,1823,OLD RICHMOND / SEYTON,,,45.310261,-75.829554,,,0,,,0,,
7807,1824,MOODIE / CRYSTAL BAY CENTRE,,,45.348655,-75.845083,,,0,,,0,,
5789,1825,PENFIELD / TERON,,,45.329742,-75.898965,,,0,,,0,,
2728,1826,KATIMAVIK / WHITNEY,,,45.31236,-75.893958,,,0,,,0,,
7808,1827,MOODIE / CRYSTAL BAY CENTRE,,,45.34926,-75.84579,,,0,,,0,,
7912,1828,HUNTMAR / GALLANTRY,,,45.28561,-75.91532,,,0,,,0,,
3080,1829,WEYBRIDGE / SEABURY,,,45.274245,-75.772587,,,0,,,0,,
3046,1830,WEYBRIDGE / DELMEADE,,,45.274317,-75.772492,,,0,,,0,,
1381,1831,JEANNE D'ARC / ST JOSEPH,,,45.46471,-75.540725,,,0,,,0,,
5041,1832,WOODROFFE / RICHMOND,,,45.377672,-75.775098,,,0,,,0,,
7908,1833,HUNTMAR / CORIOLIS,,,45.285243,-75.914622,,,0,,,0,,
3224,1834,GARDENWAY / ORCHARDVIEW,,,45.466467,-75.478378,,,0,,,0,,
3204,1835,GARDENWAY / CHARLEMAGNE,,,45.468198,-75.486382,,,0,,,0,,
9021,1836,TREMBLAY / BELFAST,,,45.418747,-75.646829,,,0,,,0,,
3626,1837,TREMBLAY / AVENUE K,,,45.418481,-75.648799,,,0,,,0,,
8856,1838,CARP / HOBIN,,,45.267433,-75.931723,,,0,,,0,,
8029,1839,CTC CYCLONE TAYLOR / FRANK FINNIGAN,,,45.298342,-75.926797,,,0,,,0,,
49,1840,MACFARLANE / GREENSIDE,,,45.329042,-75.705925,,,0,,,0,,
1456,1841,CITY PARK / AD. 2280,,,45.430465,-75.612863,,,0,,,0,,
7888,1842,5554 PIPERVILLE,,,45.357525,-75.486373,,,0,,,0,,
7899,1843,5554 PIPERVILLE,,,45.35743,-75.486517,,,0,,,0,,
7886,1844,5873 PIPERVILLE,,,45.363,-75.472267,,,0,,,0,,
1239,1845,RIDEAU / WURTEMBURG,,,45.433422,-75.674837,,,0,,,0,,
5801,1846,KNUDSON / HALLDORSON,,,45.324607,-75.910313,,,0,,,0,,
5859,1847,KANATA / KNUDSON,,,45.320475,-75.918715,,,0,,,0,,
7901,1848,5866 PIPERVILLE,,,45.362928,-75.472307,,,0,,,0,,
9440,1849,TREMBLAY / AVENUE P,,,45.418739,-75.644409,,,0,,,0,,
8730,1850,LAKERIDGE / SOUTHFIELD,,,45.448783,-75.475605,,,0,,,0,,
3059,1851,GREENBANK / LARKIN,,,45.286365,-75.755795,,,0,,,0,,
8739,1852,HARVEST VALLEY / GLASTONBURY,,,45.447162,-75.471155,,,0,,,0,,
8731,1853,HARVEST VALLEY / GLASTONBURY,,,45.447392,-75.47036,,,0,,,0,,
1538,1854,CHARLEMAGNE / ORCHARDVIEW,,,45.470813,-75.480262,,,0,,,0,,
1574,1855,CHARLEMAGNE / VALIN,,,45.472895,-75.478332,,,0,,,0,,
8933,1856,ESPRIT / STORMWIND,,,45.45096,-75.468723,,,0,,,0,,
8737,1857,ESPRIT / STORMWIND,,,45.450652,-75.468612,,,0,,,0,,
3837,1858,PRINCESS LOUISE / BROME,,,45.483592,-75.48434,,,0,,,0,,
3842,1859,PRINCESS LOUISE / CLEARCREST,,,45.481478,-75.484777,,,0,,,0,,
1572,1860,CHARLEMAGNE / WATTERS,,,45.477545,-75.47954,,,0,,,0,,
3004,1861,EARL MULLIGAN / WOODGATE,,,45.293993,-75.73169,,,0,,,0,,
3124,1862,EARL MULLIGAN / WOODPARK,,,45.294082,-75.731373,,,0,,,0,,
8732,1863,ESPRIT / ASHENVALE,,,45.448838,-75.46765,,,0,,,0,,
8738,1864,ESPRIT / HARVEST VALLEY,,,45.448353,-75.467713,,,0,,,0,,
8734,1865,ESPRIT / CORBRIDGE,,,45.452113,-75.471385,,,0,,,0,,
315,1866,INNES / PÉPIN,,,45.427437,-75.574708,,,0,,,0,,
617,1867,1010 TERON,,,45.328,-75.897575,,,0,,,0,,
7582,1868,TERMINAL / RIVERSIDE,,,45.412353,-75.658973,,,0,,,0,,
7581,1869,TRANSITWAY / TERMINAL,,,45.412328,-75.659895,,,0,,,0,,
2730,1870,KATIMAVIK / CHIMO,,,45.310563,-75.896183,,,0,,,0,,
9700,1871,CTC CYCLONE TAYLOR / FRANK FINNIGAN,,,45.298102,-75.927022,,,0,,,0,,
3679,1872,RIVER / HONEY GABLES,,,45.281557,-75.69402,,,0,,,0,,
8765,1873,AURIGA / DEAKIN,,,45.3316,-75.704527,,,0,,,0,,
2982,1875,WESLOCK / KNUDSON,,,45.3256,-75.911307,,,0,,,0,,
9558,1876,BOOTH / WELLINGTON,,,45.415982,-75.714379,,,0,,,0,,
9556,1877,BOOTH / WELLINGTON,,,45.41591,-75.714611,,,0,,,0,,
8802,1879,STONEHAVEN / STEEPLE CHASE,,,45.291066,-75.858223,,,0,,,0,,
8803,1880,BRIDGESTONE / STONEHAVEN,,,45.290418,-75.858545,,,0,,,0,,
8851,1881,HAZELDEAN / CARP,,,45.268133,-75.93867,,,0,,,0,,
5974,1884,DALHOUSIE / BRUYÈRE,,,45.432578,-75.694347,,,0,,,0,,
1537,1885,CHARLEMAGNE / ORCHARDVIEW,,,45.470138,-75.48124,,,0,,,0,,
1534,1887,CHARLEMAGNE / CANTEVAL,,,45.46831,-75.488822,,,0,,,0,,
8943,1888,FERNBANK / EAGLESON,,,45.277297,-75.864697,,,0,,,0,,
771,1889,MERIVALE / MEADOWLANDS,,,45.35019,-75.732835,,,0,,,0,,
4371,1890,DES PÈRES-BLANCS / LEBRUN,,,45.442347,-75.662518,,,0,,,0,,
9715,1891,TENTH LINE / DÉCOEUR,,,45.44769,-75.480457,,,0,,,0,,
9716,1892,TENTH LINE / SOUTHFIELD,,,45.447532,-75.480146,,,0,,,0,,
2878,1893,KANATA / CAMPEAU,,,45.312837,-75.915512,,,0,,,0,,
611,1894,MARCH / SOLANDT,,,45.342107,-75.916258,,,0,,,0,,
1226,1895,MONTRÉAL / BRITTANY,,,45.442632,-75.64249,,,0,,,0,,
1173,1896,MONTRÉAL / ST-LAURENT,,,45.441213,-75.64628,,,0,,,0,,
3604,1897,NORTH RIVER / COLUMBUS,,,45.42638,-75.666888,,,0,,,0,,
2713,1898,MARCH ROAD / SOLANDT,,,45.34326,-75.917308,,,0,,,0,,
842,1899,WALKLEY / HARDING,,,45.385222,-75.6265,,,0,,,0,,
10225,1900,OSGOODE / LOGAN FARM,,,45.148164,-75.602228,,,0,,,0,,
531,1902,BANK / SOMERSET W,,,45.41577,-75.696588,,,0,,,0,,
543,1904,BEAUSOLEIL / ST PATRICK,,,45.43447,-75.686328,,,0,,,0,,
3235,1905,MERKLEY / WILKIE,,,45.474325,-75.48232,,,0,,,0,,
8790,1907,JOHNWOODS / ALON,,,45.279935,-75.925,,,0,,,0,,
8785,1908,JOHNWOODS / ALON,,,45.280262,-75.925525,,,0,,,0,,
929,1911,ST-LAURENT / AD. 2250,,,45.387843,-75.61663,,,0,,,0,,
913,1912,ST-LAURENT / AD. 2255,,,45.387573,-75.616248,,,0,,,0,,
7020,1913,TRIOLE / TREMBLAY,,,45.41844,-75.63254,,,0,,,0,,
3683,1914,RIVER / LOWEN,,,45.296052,-75.695085,,,0,,,0,,
948,1915,LORRY GREENBERG / CONROY,,,45.369628,-75.621645,,,0,,,0,,
2745,1916,SHELDRAKE / BINSCARTH,,,45.29091,-75.881767,,,0,,,0,,
875,1917,BAYCREST / HERON,,,45.379117,-75.652742,,,0,,,0,,
10224,1918,OSGOODE / LOGAN FARM,,,45.148075,-75.602155,,,0,,,0,,
9677,1919,COPE / TEMPLEFORD,,,45.278667,-75.869957,,,0,,,0,,
623,1920,R.R. 174 / MONTRÉAL (B),,,45.451213,-75.584742,,,0,,,0,,
113,1921,HUNT CLUB / UPLANDS,,,45.34496,-75.666498,,,0,,,0,,
55,1922,ANTARES / CAPELLA,,,45.333595,-75.7087,,,0,,,0,,
117,1923,HUNT CLUB / NORTH BOWESVILLE,,,45.338013,-75.684992,,,0,,,0,,
873,1924,BAYCREST / WALKLEY,,,45.376438,-75.649675,,,0,,,0,,
1788,1925,WALKLEY / THORNDALE,,,45.365718,-75.674693,,,0,,,0,,
5152,1926,CADENCE / EQUESTRIAN,,,45.282685,-75.86426,,,0,,,0,,
1346,1927,CITY PARK / OGILVIE,,,45.432905,-75.612743,,,0,,,0,,
1542,1929,CHARLEMAGNE / PATHWAY,,,45.478728,-75.481875,,,0,,,0,,
8869,1930,FERNBANK / TERRY FOX,,,45.274777,-75.868638,,,0,,,0,,
947,1931,KARSH / EWING,,,45.372028,-75.620047,,,0,,,0,,
2741,1932,ABBEYHILL / BANNING,,,45.297205,-75.879733,,,0,,,0,,
8777,1933,FERNBANK / TERRY FOX,,,45.274722,-75.86844,,,0,,,0,,
8778,1934,FERNBANK / TEMPLEFORD,,,45.275548,-75.867367,,,0,,,0,,
2804,1935,CASTLEFRANK / STOKES,,,45.292452,-75.880225,,,0,,,0,,
8796,1936,FERNBANK / ROMINA,,,45.275922,-75.866563,,,0,,,0,,
2752,1937,ROTHESAY / EAGLESON,,,45.293382,-75.871707,,,0,,,0,,
5511,1939,MOODIE / AD. 185,,,45.346223,-75.843597,,,0,,,0,,
8651,1940,LAURIER / ÉLISABETH-BRUYÈRE,,,45.43056,-75.70982,,,0,,,0,,
708,1941,MAISONNEUVE / PAPINEAU,,,45.429297,-75.713118,,,0,,,0,,
3355,1946,PINECREST MALL,,,45.348902,-75.787147,,,0,,,0,,
5177,1949,MONTRÉAL / SHEFFORD,,,45.450182,-75.587797,,,0,,,0,,
707,1950,MAISONNEUVE / COURCELETTE,,,45.426317,-75.713635,,,0,,,0,,
9087,1951,TERMINAL / SANDFORD FLEMING,,,45.414332,-75.655238,,,0,,,0,,
51,1954,DEAKIN / AURIGA,,,45.33145,-75.70424,,,0,,,0,,
127,1955,MACFARLANE / DEAKIN,,,45.330305,-75.70366,,,0,,,0,,
5501,1956,SEYTON / SEYTON,,,45.313623,-75.832828,,,0,,,0,,
3386,1957,GREENBANK / MEADOWBANK,,,45.337632,-75.78597,,,0,,,0,,
3383,1958,GREENBANK / CRAIG HENRY,,,45.330337,-75.781727,,,0,,,0,,
3441,1959,GREENBANK / BELLMAN,,,45.327102,-75.77978,,,0,,,0,,
896,1963,LORRY GREENBERG / CONROY,,,45.369692,-75.621493,,,0,,,0,,
2911,1964,STONEHAVEN / HARNESS,,,45.289058,-75.865093,,,0,,,0,,
2750,1966,GLAMORGAN / UXBRIDGE,,,45.284623,-75.880242,,,0,,,0,,
2748,1967,SHELDRAKE / CASTLEFRANK,,,45.286167,-75.882037,,,0,,,0,,
122,1968,ANTARES / CAPELLA,,,45.333532,-75.70893,,,0,,,0,,
491,1969,HUNT CLUB / BRIDLE PATH,,,45.351143,-75.65209,,,0,,,0,,
1844,1971,BANK / ST-BERNARD,,,45.349752,-75.629227,,,0,,,0,,
1684,1973,JEANNE D'ARC / DES ÉPINETTES,,,45.459147,-75.509428,,,0,,,0,,
1665,1974,JEANNE D'ARC / INNES,,,45.456253,-75.504923,,,0,,,0,,
1190,1975,OGILVIE / L B PEARSON H.S.,,,45.444388,-75.59545,,,0,,,0,,
8716,1977,COVENTRY / ST-LAURENT MALL,,,45.423392,-75.642347,,,0,,,0,,
8914,1978,COVENTRY / ST-LAURENT MALL,,,45.422557,-75.642372,,,0,,,0,,
944,1979,KARSH / BLOHM,,,45.371463,-75.613165,,,0,,,0,,
1401,1980,OGILVIE / BATHGATE,,,45.431617,-75.618235,,,0,,,0,,
9791,1981,SANTOLINA / ASTELIA,,,45.283281,-75.925589,,,0,,,0,,
9792,1982,SANTOLINA / ESCALLONIA,,,45.282898,-75.925336,,,0,,,0,,
9557,1983,NAVAN / PAGÉ,,,45.430795,-75.518432,,,0,,,0,,
8960,1984,LONGFIELDS / BREN-MAUR WEST,,,45.262252,-75.733852,,,0,,,0,,
3081,1985,MARAVISTA / WEYBRIDGE,,,45.272132,-75.771515,,,0,,,0,,
3044,1986,MARAVISTA / FLANDERS,,,45.271687,-75.772445,,,0,,,0,,
2312,1987,SOMERSET W / BRONSON,,,45.411622,-75.70556,,,0,,,0,,
341,1988,ST-LAURENT / INNES,,,45.407307,-75.62766,,,0,,,0,,
862,1989,WALKLEY / HALIFAX,,,45.387557,-75.621312,,,0,,,0,,
8913,1990,LONGFIELDS / KILSPINDIE,,,45.24995,-75.716988,,,0,,,0,,
8736,1991,ESPRIT / VISTA PARK,,,45.451683,-75.469875,,,0,,,0,,
4708,1992,BLOHM / KARSH,,,45.370582,-75.612982,,,0,,,0,,
3425,1993,TARTAN / OPAL,,,45.267768,-75.757018,,,0,,,0,,
3411,1994,TARTAN / JOCKVALE,,,45.270168,-75.754475,,,0,,,0,,
5398,1995,MCARTHUR / NORTH RIVER,,,45.430758,-75.667962,,,0,,,0,,
5476,1996,SEYTON / FORESTVIEW,,,45.313632,-75.832875,,,0,,,0,,
4733,1997,CASTLEFRANK / WINCHESTER,,,45.295043,-75.887347,,,0,,,0,,
4082,2000,WEST RIDGE / THRESHER,,,45.255838,-75.933957,,,0,,,0,,
4074,2001,WEST RIDGE / BALLYHAISE,,,45.255887,-75.933853,,,0,,,0,,
4083,2002,WEST RIDGE / BERT G. ARGUE,,,45.254098,-75.92969,,,0,,,0,,
4073,2003,WEST RIDGE / BERT G. ARGUE,,,45.254425,-75.930595,,,0,,,0,,
4084,2004,WEST RIDGE / ABBOTT W.,,,45.253232,-75.928203,,,0,,,0,,
4072,2005,WEST RIDGE / ABBOTT W.,,,45.253208,-75.928068,,,0,,,0,,
4085,2006,WEST RIDGE / GREENHAVEN,,,45.25088,-75.925978,,,0,,,0,,
4071,2007,WEST RIDGE / GREENHAVEN,,,45.250872,-75.92589,,,0,,,0,,
4086,2008,WEST RIDGE / SNOWBERRY,,,45.24867,-75.92578,,,0,,,0,,
4070,2009,WEST RIDGE / SNOWBERRY,,,45.248575,-75.9257,,,0,,,0,,
4087,2010,WEST RIDGE / MAZARI,,,45.247082,-75.921322,,,0,,,0,,
6149,2011,RIVER / AD. 752,,,45.260322,-75.699838,,,0,,,0,,
8075,2012,LONGFIELDS / GOLFLINKS,,,45.250742,-75.719492,,,0,,,0,,
8083,2013,2839 ROBERTSON,,,45.3076,-75.86821,,,0,,,0,,
8082,2014,2839 ROBERTSON,,,45.307473,-75.868113,,,0,,,0,,
3265,2015,SPRATT / SHORELINE,,,45.277598,-75.687805,,,0,,,0,,
2896,2016,KITTIWAKE / AD. 104,,,45.264303,-75.944837,,,0,,,0,,
2861,2017,KITTIWAKE / CHANTILLY,,,45.266393,-75.947388,,,0,,,0,,
2895,2018,KITTIWAKE / SIROCCO,,,45.266925,-75.947538,,,0,,,0,,
2862,2019,KITTIWAKE / SUNDEW,,,45.268478,-75.94353,,,0,,,0,,
2894,2020,KITTIWAKE / CARP,,,45.268817,-75.942873,,,0,,,0,,
7364,2021,WEST RIDGE / COYOTE,,,45.24724,-75.921495,,,0,,,0,,
1320,2022,MEADOWBROOK / BLAIR,,,45.42696,-75.601125,,,0,,,0,,
1333,2023,MEADOWBROOK / APPLETON,,,45.426667,-75.60343,,,0,,,0,,
2917,2027,STONEHAVEN / BRIDLE PARK,,,45.284727,-75.845942,,,0,,,0,,
4088,2050,WEST RIDGE / FERNBANK,,,45.244197,-75.919985,,,0,,,0,,
4068,2051,WEST RIDGE / FERNBANK,,,45.24387,-75.919772,,,0,,,0,,
226,2053,VALIN / JERSEY,,,45.47396,-75.467555,,,0,,,0,,
227,2054,VALIN / LIBERTY,,,45.473118,-75.4656,,,0,,,0,,
228,2055,VALIN / WINSOME,,,45.472163,-75.463478,,,0,,,0,,
229,2056,VALIN / PROVENCE,,,45.471497,-75.461323,,,0,,,0,,
230,2057,VALIN / SCULLY,,,45.472108,-75.45762,,,0,,,0,,
648,2058,CARLING / ANNA - THE ROYAL,,,45.388217,-75.729393,,,0,,,0,,
3242,2059,TENTH LINE / INNES,,,45.460323,-75.487573,,,0,,,0,,
9668,2060,CARDELREC-GOULBOURN COMPLEX,,,45.264622,-75.907738,,,0,,,0,,
2756,2064,760 EAGLESON (SUPERSTORE),,,45.284119,-75.866176,,,0,,,0,,
7680,2065,CAMBRIAN / KILBIRNIE,,,45.255172,-75.731397,,,0,,,0,,
